Transcript Id,Gene Id(name),Mirna Name,miTG score
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-34a-5p,0.99921757843106
UTR3,11:9004840-9004859,0.119438464364391
UTR3,11:9004769-9004790,0.0029454914986636
UTR3,11:9003804-9003822,0.00331120154162727
UTR3,11:9003513-9003524,0.00190801123185323
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-4717-5p,0.998857984013374
UTR3,11:9004823-9004848,0.117081052023815
UTR3,11:9003937-9003955,0.00194451999629503
UTR3,11:9003155-9003174,0.00239113954554751
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-449a,0.998288581282401
UTR3,11:9004840-9004858,0.106031411733734
UTR3,11:9004769-9004792,0.00347052375836091
UTR3,11:9003804-9003823,0.00337092353715232
UTR3,11:9003513-9003538,0.00192295450332517
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-4482-3p,0.996485872693164
UTR3,11:9004967-9004987,0.00949930194067273
UTR3,11:9003975-9003994,0.00395662371822452
UTR3,11:9003677-9003699,0.00142686876062611
UTR3,11:9002282-9002305,0.0881245208881187
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-6758-5p,0.993766044675869
UTR3,11:9004934-9004958,0.0630474958540164
UTR3,11:9004148-9004172,0.0241590095899338
UTR3,11:9002211-9002235,0.00638746371354289
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-106b-5p,0.992574086366883
UTR3,11:9003562-9003585,0.00202250444988625
UTR3,11:9002723-9002746,0.00310427857703188
UTR3,11:9002198-9002214,0.0855879563825085
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-4747-5p,0.988593306657733
UTR3,11:9004979-9004997,0.0144632409847068
UTR3,11:9004949-9004969,0.0404520141300782
UTR3,11:9003181-9003206,0.0155215128556391
UTR3,11:9003106-9003126,0.00530643256003775
UTR3,11:9002128-9002148,0.00789063340606896
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-610,0.979986541273628
UTR3,11:9004319-9004341,0.00230409420176866
UTR3,11:9003294-9003311,0.00297862506036696
UTR3,11:9003120-9003147,0.00182046261454187
UTR3,11:9002686-9002711,0.0089917804510885
UTR3,11:9002342-9002370,0.0582073120738097
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-4482-5p,0.979503687713878
UTR3,11:9005022-9005038,0.0501352857108151
UTR3,11:9002653-9002670,0.018369298332456
UTR3,11:9002168-9002191,0.00539999574055507
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-449b-5p,0.978342842727004
UTR3,11:9004841-9004857,0.0618781884166281
UTR3,11:9004443-9004463,0.00255690236730337
UTR3,11:9003804-9003829,0.00335992876765058
UTR3,11:9003513-9003533,0.00188584459994288
UTR3,11:9003152-9003179,0.00155652308951358
UTR3,11:9002917-9002941,0.00174740657264541
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-34c-5p,0.977707193119838
UTR3,11:9004841-9004861,0.0610834831922496
UTR3,11:9004443-9004464,0.00264533788767728
UTR3,11:9003804-9003821,0.00332983601452848
UTR3,11:9003513-9003528,0.00187123043161993
UTR3,11:9003152-9003170,0.00173633892679975
UTR3,11:9002917-9002940,0.00183514589409975
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-4779,0.969662603262527
UTR3,11:9004688-9004703,0.00591648537721569
UTR3,11:9004310-9004322,0.0204149043651745
UTR3,11:9002691-9002706,0.00296626971509422
UTR3,11:9002231-9002247,0.0323273250978452
UTR3,11:9002227-9002247,0.00570550273049085
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-4533,0.966885940994531
UTR3,11:9004978-9005006,0.0348611633070727
UTR3,11:9004950-9004968,0.0206913906682312
UTR3,11:9003368-9003392,0.00109126742560509
UTR3,11:9003183-9003202,0.00920844696808913
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-3612,0.964394881465458
UTR3,11:9004688-9004710,0.00556327215939159
UTR3,11:9004311-9004338,0.00460633397535918
UTR3,11:9002941-9002965,0.00150608843454883
UTR3,11:9002909-9002930,0.00104924383047679
UTR3,11:9002776-9002794,0.00213274678017101
UTR3,11:9002709-9002730,0.0304548814329742
UTR3,11:9002231-9002247,0.0135548483056511
UTR3,11:9002228-9002243,0.0057572402605168
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-519d-3p,0.963884387006091
UTR3,11:9004875-9004894,0.00578119240111771
UTR3,11:9003562-9003583,0.00391279894713808
UTR3,11:9003555-9003583,0.000861477206405115
UTR3,11:9003160-9003181,0.00457848684873634
UTR3,11:9002723-9002743,0.00315906408426537
UTR3,11:9002199-9002217,0.0460903117130016
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-20a-5p,0.962074141668415
UTR3,11:9003562-9003586,0.00197677743414899
UTR3,11:9002723-9002737,0.00304247298312722
UTR3,11:9002198-9002217,0.0585340086434246
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-4801,0.961000426749398
UTR3,11:9002289-9002309,0.0630787253624878
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-6868-5p,0.956696840951329
UTR3,11:9004838-9004856,0.0383938717129094
UTR3,11:9004768-9004780,0.0107650903891181
UTR3,11:9004663-9004683,0.0025264862700374
UTR3,11:9002271-9002295,0.00393989107018706
UTR3,11:9002220-9002247,0.00566922840182637
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-1343-3p,0.942696013512892
UTR3,11:9004803-9004816,0.0060555848606527
UTR3,11:9004661-9004672,0.00355553986828676
UTR3,11:9004416-9004429,0.00289114115568835
UTR3,11:9004019-9004040,0.00764277819665232
UTR3,11:9003838-9003853,0.00194001730886611
UTR3,11:9002600-9002622,0.0343898832707833
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-5196-5p,0.938338415488328
UTR3,11:9004949-9004968,0.0252011232193891
UTR3,11:9003380-9003406,0.00150888267916381
UTR3,11:9003181-9003206,0.014794248652635
UTR3,11:9003106-9003123,0.00598848949562931
UTR3,11:9002128-9002152,0.00770861257215846
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-4428,0.938218491894847
UTR3,11:9004952-9004967,0.00369682590763555
UTR3,11:9004687-9004704,0.00555442351016713
UTR3,11:9004283-9004305,0.00232155116104292
UTR3,11:9003185-9003197,0.00174364084794785
UTR3,11:9002676-9002696,0.0418510702915361
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-3675-3p,0.934371976699088
UTR3,11:9004911-9004927,0.0517861448619242
UTR3,11:9003879-9003895,0.0023270688904015
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-548au-3p,0.927887633529132
UTR3,11:9004840-9004846,0.0284507487945989
UTR3,11:9004769-9004788,0.00418592151737431
UTR3,11:9003804-9003830,0.0173332559320685
UTR3,11:9003513-9003531,0.00248949651694301
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-3919,0.927164975559994
UTR3,11:9004814-9004832,0.0342047918702209
UTR3,11:9004350-9004364,0.00637820325417014
UTR3,11:9004148-9004172,0.00400475738615893
UTR3,11:9002210-9002229,0.00769596428084102
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-548e-5p,0.926842575832115
UTR3,11:9004793-9004807,0.0496813016742511
UTR3,11:9003746-9003765,0.0025245450687875
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-1245a,0.925813053221721
UTR3,11:9004868-9004879,0.044764236338145
UTR3,11:9004831-9004857,0.00500235261452648
UTR3,11:9002724-9002738,0.00219269291749564
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-6856-5p,0.925699873036277
UTR3,11:9004935-9004957,0.0316895148699458
UTR3,11:9004149-9004172,0.0109453066992306
UTR3,11:9003233-9003256,0.0034359094034122
UTR3,11:9002212-9002237,0.00586163727880148
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-4419a,0.92214001901671
UTR3,11:9004313-9004325,0.0107523675061314
UTR3,11:9004256-9004275,0.00160823698565799
UTR3,11:9004152-9004171,0.00211320345083613
UTR3,11:9003253-9003271,0.00469893912324997
UTR3,11:9002915-9002932,0.00204200022447887
UTR3,11:9002233-9002245,0.0294135190566951
UTR3,11:9007286-9007301,0.0066666404188049
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-3974,0.921650544254925
UTR3,11:9004853-9004872,0.019006180834725
UTR3,11:9004695-9004710,0.0240385254706176
UTR3,11:9003922-9003942,0.00195915133566765
UTR3,11:9003175-9003194,0.00254286410022601
UTR3,11:9002799-9002819,0.00344668167948222
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-106a-5p,0.919739810678554
UTR3,11:9003563-9003586,0.00202250444988625
UTR3,11:9002723-9002747,0.00303732199636873
UTR3,11:9002199-9002217,0.0455058555062963
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-6769a-3p,0.919502648346418
UTR3,11:9004955-9004971,0.0208291010724565
UTR3,11:9004773-9004789,0.0232830708561787
UTR3,11:9002637-9002664,0.00513035669783004
UTR3,11:9009708-9009726,0.0161126104486404
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-6503-5p,0.917793055702712
UTR3,11:9004939-9004961,0.0193708760699842
UTR3,11:9004855-9004861,0.00728371140232686
UTR3,11:9004473-9004497,0.00738044845029743
UTR3,11:9002510-9002524,0.00882152322178424
UTR3,11:9002374-9002379,0.00728279193367946
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-1295b-3p,0.916553264746443
UTR3,11:9004821-9004842,0.0439867403320588
UTR3,11:9004058-9004080,0.00177073487744901
UTR3,11:9003936-9003956,0.00411513442240123
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-221-5p,0.912508923055283
UTR3,11:9004766-9004789,0.0143893480594855
UTR3,11:9004662-9004673,0.00892120735335235
UTR3,11:9002270-9002297,0.0129415655651915
UTR3,11:9002219-9002228,0.0127746794013912
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-3943,0.912468534364155
UTR3,11:9004956-9004980,0.00725641051724743
UTR3,11:9004772-9004799,0.00728873134527363
UTR3,11:9002636-9002658,0.0339167386700849
UTR3,11:9009707-9009728,0.00670269220461692
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-6133,0.911123183680361
UTR3,11:9004313-9004324,0.00804418742967428
UTR3,11:9004256-9004284,0.00152901215314349
UTR3,11:9004152-9004179,0.00204906177370005
UTR3,11:9003253-9003272,0.00484615027951328
UTR3,11:9002915-9002942,0.00176320294109513
UTR3,11:9002233-9002248,0.0301021290009845
UTR3,11:9007286-9007311,0.00491282531358788
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-8073,0.909501489250655
UTR3,11:9004766-9004775,0.0141726930074181
UTR3,11:9004662-9004681,0.00901803429502065
UTR3,11:9002270-9002297,0.0131711079943364
UTR3,11:9002219-9002246,0.0120586402832973
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-4524a-3p,0.907935137667041
UTR3,11:9004756-9004781,0.00547678007462356
UTR3,11:9003001-9003014,0.00247323975780459
UTR3,11:9002504-9002531,0.0401618222707747
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-4719,0.907485567343344
UTR3,11:9002159-9002184,0.0480241308808945
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-1225-3p,0.89689003069748
UTR3,11:9004955-9004967,0.0460599832108314
ENST00000309166,ENSG00000175352 (NRIP3),hsa-miR-3130-5p,0.894664121381387
UTR3,11:9005023-9005047,0.0325339701164511
UTR3,11:9004323-9004344,0.00145885895944945
UTR3,11:9003640-9003653,0.00130387089274925
UTR3,11:9002653-9002672,0.0103735960748406
