Transcript Id,Gene Id(name),Mirna Name,miTG score
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-3121-3p,0.999981656325692
UTR3,11:27679316-27679323,0.0133409905190039
UTR3,11:27679211-27679235,0.0650275085097022
UTR3,11:27676617-27676639,0.00478717208164558
UTR3,11:27676598-27676616,0.00940591185694605
UTR3,11:27676520-27676545,0.0963947025797176
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-4803,0.999641107332021
UTR3,11:27679355-27679371,0.0117367614664322
UTR3,11:27678696-27678710,0.00383631152443407
UTR3,11:27678531-27678553,0.00101055053456126
UTR3,11:27677340-27677367,0.00203925186465471
UTR3,11:27676850-27676876,0.0118133896011312
UTR3,11:27676585-27676602,0.10991181917231
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-7152-3p,0.999056536775173
UTR3,11:27681742-27681760,0.00405805504600969
UTR3,11:27679886-27679904,0.100949035803186
UTR3,11:27679190-27679203,0.011976328287861
UTR3,11:27677320-27677339,0.00755812101781839
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-5011-5p,0.997084564845372
UTR3,11:27679308-27679318,0.0747037380483698
UTR3,11:27678728-27678752,0.00414106767387038
UTR3,11:27678727-27678751,0.00115219558852339
UTR3,11:27676594-27676615,0.0107984572850074
UTR3,11:27676457-27676462,0.0152742675683935
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-10a-5p,0.995836397443975
UTR3,11:27679830-27679854,0.00521950876925358
UTR3,11:27679296-27679320,0.0950053886551594
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-10b-5p,0.995836397443975
UTR3,11:27679830-27679854,0.00521950876925358
UTR3,11:27679296-27679307,0.0950053886551594
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-95-5p,0.995826127270939
UTR3,11:27681709-27681736,0.00388317819238875
UTR3,11:27679207-27679228,0.0201450195033724
UTR3,11:27677760-27677769,0.00231322822397464
UTR3,11:27676614-27676627,0.0452917394618697
UTR3,11:27676581-27676602,0.0285512982312477
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-129-5p,0.992590496151704
UTR3,11:27679768-27679785,0.0137651458297831
UTR3,11:27679650-27679670,0.00534514183547328
UTR3,11:27679440-27679467,0.049052782519347
UTR3,11:27679327-27679351,0.004128433702938
UTR3,11:27679157-27679178,0.00256675660003468
UTR3,11:27679091-27679118,0.00266836210232725
UTR3,11:27678990-27679008,0.00220387465898532
UTR3,11:27678629-27678647,0.0017617223008078
UTR3,11:27678339-27678358,0.00212060555351155
UTR3,11:27676627-27676642,0.00713834133810746
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-1305,0.992177380893322
UTR3,11:27679606-27679618,0.0181157384969003
UTR3,11:27679100-27679122,0.00498084530536385
UTR3,11:27677752-27677766,0.00271291968174518
UTR3,11:27677345-27677368,0.00367759067928774
UTR3,11:27677140-27677150,0.0026280254141784
UTR3,11:27677094-27677115,0.00920344913492122
UTR3,11:27676694-27676706,0.02081935440158
UTR3,11:27676578-27676592,0.0277196831654031
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-1284,0.991663833237264
UTR3,11:27679349-27679377,0.0793285909207609
UTR3,11:27676480-27676485,0.00948133878277085
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-429,0.990511452563901
UTR3,11:27679679-27679696,0.0866746777651963
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-548e-5p,0.989978663998802
UTR3,11:27681752-27681775,0.0330367860524529
UTR3,11:27678909-27678924,0.0109415056767336
UTR3,11:27678548-27678565,0.00541650121926285
UTR3,11:27677720-27677741,0.00199975699185371
UTR3,11:27677710-27677735,0.000940011474996065
UTR3,11:27676716-27676735,0.0334384383002929
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-1277-5p,0.98475728223524
UTR3,11:27679337-27679361,0.00329626497489012
UTR3,11:27678819-27678840,0.00262841050428526
UTR3,11:27678726-27678738,0.00339062682292197
UTR3,11:27678438-27678456,0.00271482698819537
UTR3,11:27676618-27676640,0.00949077501094959
UTR3,11:27676599-27676623,0.0131056891150254
UTR3,11:27676455-27676472,0.0442055615964929
ENST00000530786,ENSG00000176697 (BDNF),hsa-miR-4775,0.984555674547064
UTR3,11:27679765-27679785,0.0278662252494627
UTR3,11:27679324-27679339,0.0161792311825829
UTR3,11:27679291-27679308,0.00589351956060643
UTR3,11:27678885-27678903,0.00416283887474882
UTR3,11:27678645-27678672,0.0150685009952167
UTR3,11:27676506-27676519,0.00944373673565493
